id;Nome;Idade;DataDeNascimento;Empresa;Departamento;Salário;;;
16811;Solomon M. Hobbs;25;14/12/1999;Finale;Quality Assurance;3953,67;;;
90200;Xena H. Hawkins;51;21/13/1973;Cakewalk;Accounting;8453,15;;;
67872;Fuller H. Berry;20;3/11/2004;Macromedia;Sales and Marketing;8077,63;;;
22443;Oscar U. Melendez;53;6/4/1971;Macromedia;Research and Development;2045,42;;;
71529;Skyler G. Hicks;32;13/5/1992;Altavista;Finances;4448,97;;;
9736;Lawrence K. Cole;63;12/4/1961;Cakewalk;Research and Development;5787,91;;;
51364;Nerea H. Cox;33;23/10/1991;Google;Media Relations;2553,36;;;
82785;Brynn F. Stokes;46;27/7/1978;Macromedia;Research and Development;7944,62;;;
61942;Darrel C. Mueller;67;11/1/1957;Finale;Finances;2124,23;;;
19664;Irma Z. Lynch;62;19/4/1962;Adobe;Asset Management;3214,08;;;
6527;Farrah V. Merrill;70;14/12/1954;Altavista;Sales and Marketing;9977,19;;;
79340;Dieter Z. Holt;62;16/4/1962;Lycos;Research and Development;2492,67;;;
90846;Florence M. Mcbride;20;21/2/2004;Chami;Advertising;2746,16;;;
10450;Leroy B. Saunders;49;21/11/1975;Borland;Payroll;9606,65;;;
88148;Christopher V. French;28;23/12/1996;Finale;Sales and Marketing;6796,27;;;
86311;Cheyenne K. Craft;30;4/5/1994;Lycos;Asset Management;8748,35;;;
80239;Dominique M. Weaver;49;26/5/1975;Yahoo;Customer Service;9429,17;;;
39249;Colorado T. Duran;18;8/9/2006;Google;Human Resources;3082,48;;;
7342;Brent O. Boone;18;15/4/2006;Google;Advertising;7463,08;;;
51231;Kylan K. Berry;27;23/9/1997;Apple Systems;Human Resources;9527;;;
8965;Fulton Y. Riley;50;14/3/1974;Adobe;Quality Assurance;3882,42;;;
68556;Vanna F. Hinton;32;27/9/1992;Cakewalk;Quality Assurance;4614,63;;;
67995;Fulton X. Herrera;32;3/8/1992;Apple Systems;Payroll;6939,94;;;
47972;Sade M. Spence;69;24/10/1955;Adobe;Sales and Marketing;7632,18;;;
49715;Harrison E. Porter;54;14/1/1970;Finale;Public Relations;8522,78;;;
43134;Lucas W. Tucker;69;20/12/1955;Borland;Customer Relations;5089,67;;;
21524;Juliet W. Langley;38;20/9/1986;Altavista;Human Resources;2541,69;;;
26298;Rama F. Cherry;19;6/7/2005;Lycos;Payroll;1186,07;;;
93386;Cooper C. Hooper;41;16/5/1983;Lycos;Finances;9102,6;;;
3372;Clarke E. Browning;56;19/7/1968;Google;Accounting;8683,9;;;
41791;Kimberly M. Macias;45;26/5/1979;Sibelius;Media Relations;8799,3;;;
23517;Farrah U. Casey;41;28/7/1983;Macromedia;Sales and Marketing;4887,33;;;
87994;Stacey U. Head;64;28/11/1960;Apple Systems;Customer Service;2382,82;;;
52733;Ingrid R. Contreras;25;17/7/1999;Lavasoft;Tech Support;2854,82;;;
6980;Lionel J. Cooper;36;30/8/1988;Altavista;Accounting;4799,33;;;
58771;Donovan H. Alvarez;55;28/5/1969;Finale;Tech Support;9553,36;;;
47294;Myra W. Boyer;36;25/8/1988;Microsoft;Human Resources;9925,48;;;
74596;Regina P. Pratt;33;19/6/1991;Altavista;Payroll;5475,61;;;
82562;Mia I. Pierce;29;27/6/1995;Cakewalk;Sales and Marketing;9787,91;;;
46243;Dawn D. Herring;69;23/1/1955;Altavista;Human Resources;4220,5;;;
45273;Lars O. Steele;28;30/7/1996;Macromedia;Research and Development;7797,63;;;
72193;Drake O. Espinoza;45;18/12/1979;Macromedia;Accounting;1173,7;;;
43303;Ariel K. Garrett;60;8/11/1964;Borland;Accounting;2711,81;;;
72918;Benedict C. Malone;47;12/10/1977;Lavasoft;Accounting;4665,72;;;
23848;Bryar E. Olsen;50;5/6/1974;Chami;Quality Assurance;4922,11;;;
91210;Brielle A. Larson;48;6/13/1976;Cakewalk;Research and Development;4778,86;;;
39440;Kiayada T. Huber;53;9/3/1971;Yahoo;Public Relations;2590,85;;;
17417;Salvador W. Valdez;24;6/11/2000;Lavasoft;Customer Service;2434,77;;;
20808;Cassady G. Dunn;43;15/12/1981;Yahoo;Human Resources;7751,14;;;
85115;Austin M. Young;52;17/10/1972;Google;Research and Development;8249,49;;;
45835;Judah V. Giles;31;28/9/1993;Chami;Customer Relations;2058,86;;;
71684;Shafira W. Carr;66;8/4/1958;Google;Customer Relations;5211,41;;;
82134;Audrey N. Bray;46;27/3/1978;Google;Customer Service;9332,65;;;
69780;Taylor A. Watkins;53;10/7/1971;Apple Systems;Finances;9059,96;;;
55340;Kane X. Barton;40;14/12/1984;Yahoo;Finances;1428,95;;;
67445;Martin N. Patton;39;29/11/1985;Borland;Media Relations;2862,45;;;
18487;Aiko K. Fry;32;6/12/1992;Lycos;Sales and Marketing;8999,62;;;
88966;Darius R. England;40;24/6/1984;Lycos;Legal Department;3902,99;;;
11932;Minerva H. Weaver;32;7/4/1992;Lycos;Asset Management;4280,05;;;
32854;Cheryl T. Ellison;58;26/8/1966;Cakewalk;Asset Management;5494,64;;;
93980;Carter F. Golden;32;10/6/1992;Borland;Human Resources;6610,9;;;
63379;Brandon V. Grimes;29;13/4/1995;Lavasoft;Quality Assurance;3293,68;;;
66182;Guy Q. Hall;53;24/4/1971;Adobe;Finances;1256,9;;;
60043;Conan H. Jensen;53;5/3/1971;Cakewalk;Finances;2526,74;;;
7778;Lavinia W. Campos;45;22/4/1979;Borland;Accounting;2356,85;;;
34044;Nathan R. Fox;61;6/8/1963;Macromedia;Customer Service;6912,66;;;
52993;Zena Z. Guerra;39;13/2/1985;Chami;Advertising;1529,1;;;
42027;Erich L. Watkins;20;15/8/2004;Chami;Public Relations;5296,96;;;
30606;Uma S. England;65;27/5/1959;Lavasoft;Research and Development;6152,57;;;
98053;Lenore L. Copeland;64;23/7/1960;Adobe;Advertising;7603,87;;;
11170;Harlan Z. Key;41;11/3/1983;Adobe;Media Relations;5877,09;;;
72332;Adrian X. Decker;50;19/1/1974;Finale;Payroll;1646,07;;;
64083;Lance I. Gay;32;19/9/1992;Google;Accounting;8656,69;;;
91367;Paki H. Hooper;39;24/1/1985;Lycos;Tech Support;1699,35;;;
52342;Russell B. Reed;57;10/8/1967;Apple Systems;Advertising;8710,22;;;
37825;Mariko T. Spears;67;3/2/1957;Altavista;Tech Support;2180,64;;;
30262;Malachi J. Matthews;44;13/10/1980;Sibelius;Customer Relations;5130,11;;;
3467;Keely G. Rollins;27;26/6/1997;Lavasoft;Asset Management;3882,97;;;
52407;Whilemina N. Kidd;58;12/12/1966;Chami;Legal Department;2022,42;;;
59160;Carolyn P. Torres;70;18/6/1954;Lavasoft;Legal Department;8641,68;;;
50654;Linus I. Greene;53;2/6/1971;Microsoft;Customer Service;1034,77;;;
61363;Herrod B. Mcclain;32;16/8/1992;Macromedia;Human Resources;2494,21;;;
66877;Mark O. Mendoza;32;17/11/1992;Apple Systems;Quality Assurance;9023,95;;;
13539;Felix X. Price;30;20/8/1994;Adobe;Tech Support;1205,13;;;
13161;Yetta X. Hendrix;55;19/11/1969;Lycos;Payroll;5756,8;;;
8916;Stephanie L. Sutton;61;20/6/1963;Microsoft;Asset Management;5872,17;;;
4732;Hunter H. Witt;61;4/7/1963;Cakewalk;Media Relations;4636,49;;;
67693;Sawyer X. Porter;56;2/7/1968;Lycos;Human Resources;2766,36;;;
87084;Timothy H. Cole;26;25/7/1998;Altavista;Advertising;8189,78;;;
83426;Ivor V. Ford;61;2/2/1963;Macromedia;Quality Assurance;7904,4;;;
24479;Jermaine P. Newton;22;27/1/2002;Adobe;Public Relations;3541,3;;;
61262;Noah Z. Everett;63;22/6/1961;Macromedia;Legal Department;9880,11;;;
96976;Iris Z. Ortiz;30;21/7/1994;Cakewalk;Accounting;4419,22;;;
96875;Gray B. Hinton;27;1/9/1997;Yahoo;Sales and Marketing;8280;;;
89532;Aspen O. Rivera;54;23/2/1970;Google;Human Resources;3792,64;;;
5923;Erin D. Tran;51;25/8/1973;Cakewalk;Finances;3227,07;;;
52812;Shelley H. Hendricks;25;28/12/1999;Cakewalk;Legal Department;6126,36;;;
16304;Francis K. Fry;49;10/9/1975;Apple Systems;Customer Service;4171,79;;;
29451;Riley B. Rivers;25;27/12/1999;Chami;Payroll;6934,8;;;
58679;Lael P. Waters;59;5/3/1965;Microsoft;Human Resources;7562,98;;;
72926;Chanda G. Guy;63;28/11/1961;Apple Systems;Asset Management;6941,66;;;
33871;Hamilton Z. Flowers;48;2/10/1976;Google;Accounting;5354,91;;;
23540;Blythe U. Snider;51;7/9/1973;Borland;Public Relations;6474,82;;;
47693;Claudia I. Banks;41;26/1/1983;Sibelius;Tech Support;5116,4;;;
75586;Jemima A. Nelson;43;28/7/1981;Macromedia;Customer Relations;6156,86;;;
48087;Fletcher W. Kemp;41;13/1/1983;Apple Systems;Accounting;3431,51;;;
49212;Megan X. Sutton;41;29/4/1983;Apple Systems;Asset Management;8132,1;;;
4519;Luke N. Mayo;43;11/9/1981;Lycos;Public Relations;3372,93;;;
98383;Lunea O. Sanchez;40;1/10/1984;Lavasoft;Research and Development;3255,37;;;
39742;Steven O. Martin;58;21/4/1966;Finale;Payroll;8511,67;;;
45018;Allegra I. Neal;65;13/13/1959;Macromedia;Advertising;8151,56;;;
2559;Thomas N. Marshall;50;12/3/1974;Microsoft;Sales and Marketing;8876,26;;;
10098;Nichole I. Cook;69;1/11/1955;Borland;Media Relations;3476,08;;;
84636;Jarrod N. Clayton;29;22/12/1995;Microsoft;Media Relations;5289,86;;;
57598;Nero C. Carr;32;24/4/1992;Altavista;Quality Assurance;9347,65;;;
24195;Dean P. Mcguire;34;14/12/1990;Finale;Public Relations;3683,66;;;
96288;Eve T. Gibson;37;28/5/1987;Finale;Tech Support;6801,26;;;
80905;Candice P. Mcpherson;23;27/6/2001;Cakewalk;Accounting;6709,03;;;
20314;Chelsea Y. Mathews;52;11/3/1972;Yahoo;Customer Service;1530,57;;;
17998;Madaline D. Wilcox;69;20/4/1955;Yahoo;Accounting;3060,94;;;
5389;Baxter S. Patel;56;15/2/1968;Yahoo;Tech Support;9495,64;;;
56959;Lev T. Mclaughlin;63;2/1/1961;Borland;Customer Relations;1694,9;;;
79790;Jenette W. Kemp;19;22/7/2005;Macromedia;Public Relations;6101,87;;;
15222;Nadine Q. Manning;38;15/3/1986;Cakewalk;Quality Assurance;9311,95;;;
96943;Xanthus I. Neal;53;11/2/1971;Sibelius;Media Relations;1954,46;;;
81139;Arsenio B. Hodges;51;14/8/1973;Cakewalk;Human Resources;5592,71;;;
99195;Micah B. Hahn;28;23/11/1996;Macromedia;Accounting;9730,1;;;
36306;Hasad M. Morris;34;6/6/1990;Apple Systems;Customer Service;4894,39;;;
70197;Illiana B. Houston;66;23/4/1958;Borland;Customer Relations;6896,36;;;
63166;Liberty N. Velasquez;30;2/4/1994;Sibelius;Legal Department;4544,81;;;
71302;Celeste D. Moss;46;9/13/1978;Lavasoft;Public Relations;5586,37;;;
22594;Nell M. Mullins;30;16/3/1994;Finale;Accounting;9963,18;;;
78057;Calista M. Carrillo;41;23/5/1983;Cakewalk;Advertising;6676,1;;;
98681;Axel B. Gates;20;27/6/2004;Lycos;Research and Development;6477,12;;;
73131;Mannix K. Fowler;66;2/2/1958;Google;Quality Assurance;3754,07;;;
51380;Brenna M. Melendez;46;18/10/1978;Yahoo;Tech Support;7150,9;;;
86798;Vincent E. Merritt;69;5/13/1955;Sibelius;Media Relations;6508,93;;;
24238;Darius D. Jefferson;43;16/8/1981;Apple Systems;Quality Assurance;8137,63;;;
33656;Merritt D. Morrison;31;10/7/1993;Adobe;Media Relations;4163,43;;;
1297;Hilel B. Beck;34;28/2/1990;Chami;Accounting;5275,98;;;
81657;Ralph F. Hardy;32;21/3/1992;Borland;Customer Relations;3925,99;;;
22783;Ashton R. Rivera;58;28/11/1966;Finale;Quality Assurance;8556,69;;;
93470;Virginia U. Harding;23;26/8/2001;Lycos;Legal Department;3793,89;;;
10984;Erica H. Alston;19;21/9/2005;Adobe;Advertising;4356,92;;;
1919;Irma B. Watson;26;28/6/1998;Lycos;Payroll;2945,4;;;
830;Shelby K. Leblanc;55;19/13/1969;Sibelius;Human Resources;4586,13;;;
76846;Jordan Y. Smith;68;12/4/1956;Sibelius;Public Relations;1903,22;;;
45776;Carla A. Mayer;27;16/12/1997;Cakewalk;Legal Department;2531,91;;;
25015;Fleur V. Burton;46;22/5/1978;Chami;Finances;9505,71;;;
40215;Gary S. Witt;43;7/6/1981;Finale;Asset Management;7474,73;;;
18156;Georgia X. Perkins;69;10/5/1955;Microsoft;Asset Management;9352,85;;;
50006;Nadine O. Stephenson;38;18/12/1986;Lycos;Quality Assurance;6500,84;;;
9317;Eliana E. Bradley;63;8/12/1961;Cakewalk;Advertising;5243,65;;;
5756;Fiona J. Mendez;28;13/4/1996;Lycos;Human Resources;7955,93;;;
5801;Amity V. Gray;26;8/3/1998;Lavasoft;Payroll;6237,03;;;
89271;Theodore L. Cardenas;45;21/11/1979;Microsoft;Quality Assurance;3826,54;;;
85560;Carolyn I. Atkinson;55;10/9/1969;Lycos;Tech Support;6368,66;;;
82739;Quintessa K. Harrington;36;21/8/1988;Cakewalk;Accounting;8247,96;;;
73104;Melissa X. Olsen;24;6/11/2000;Altavista;Sales and Marketing;1346,6;;;
68757;Tiger Q. Payne;65;27/4/1959;Altavista;Tech Support;3435,46;;;
74087;Paki H. Tran;42;25/8/1982;Chami;Customer Relations;9441,19;;;
57693;Cole I. Pollard;59;16/7/1965;Borland;Research and Development;2382,96;;;
19212;Boris E. Shaffer;24;16/11/2000;Altavista;Quality Assurance;5833,22;;;
66757;Brenda Y. Wallace;55;14/11/1969;Google;Asset Management;8610,48;;;
15767;Glenna K. Mendoza;66;5/5/1958;Altavista;Asset Management;6105;;;
83483;Kenneth H. Mclean;66;19/5/1958;Lavasoft;Media Relations;7953,55;;;
59511;Brenna R. Duke;29;25/8/1995;Microsoft;Quality Assurance;1360,46;;;
94918;Karly W. Park;66;14/6/1958;Finale;Research and Development;5936,66;;;
58659;Sloane K. Merritt;62;8/12/1962;Altavista;Public Relations;5804,98;;;
39167;Amir V. Ortiz;22;28/10/2002;Chami;Finances;3368,03;;;
70903;Claudia I. Nielsen;59;23/12/1965;Finale;Media Relations;1031,13;;;
71196;Hoyt G. Whitaker;23;11/9/2001;Sibelius;Media Relations;1222,47;;;
25664;Maisie L. Madden;57;12/5/1967;Cakewalk;Accounting;9860,66;;;
23708;Levi K. Tanner;36;5/12/1988;Sibelius;Research and Development;1398,61;;;
84096;Jana E. Crosby;32;22/10/1992;Lycos;Research and Development;2267,66;;;
28672;Megan U. Johnston;52;12/10/1972;Chami;Customer Relations;2537,85;;;
96171;Kaseem X. Hammond;39;5/13/1985;Altavista;Tech Support;8592,43;;;
90710;Xenos S. Bartlett;54;24/9/1970;Altavista;Legal Department;3689,96;;;
69865;Charles Q. England;49;24/9/1975;Apple Systems;Accounting;2751,02;;;
34146;Lucy O. Dean;42;22/13/1982;Sibelius;Accounting;9168,41;;;
35126;Tarik V. Gaines;52;23/11/1972;Yahoo;Advertising;3531,53;;;
58524;Rana O. Walker;70;24/1/1954;Apple Systems;Finances;3829,47;;;
18899;Sybil K. May;37;22/5/1987;Apple Systems;Legal Department;6555,22;;;
59824;Yael Z. Bush;30;7/7/1994;Sibelius;Public Relations;5128,75;;;
12521;Wade M. Irwin;61;22/3/1963;Macromedia;Human Resources;5268,42;;;
71327;Vera A. Johnston;25;17/12/1999;Adobe;Media Relations;2573,47;;;
17536;Joshua U. Welch;58;2/8/1966;Lycos;Research and Development;5793,7;;;
89267;Carolyn S. Crosby;20;9/5/2004;Macromedia;Public Relations;3720,47;;;
66052;Ginger A. Spence;61;19/8/1963;Chami;Payroll;6858;;;
37441;Evan O. Dalton;64;9/8/1960;Lavasoft;Research and Development;1227,58;;;
19907;Kalia R. West;22;15/9/2002;Sibelius;Accounting;1246,65;;;
31457;Ulysses B. Chandler;43;29/9/1981;Yahoo;Tech Support;4172,73;;;
23235;Sylvia P. Odonnell;56;18/5/1968;Apple Systems;Customer Relations;7611,63;;;
82016;Nero G. Browning;39;3/7/1985;Cakewalk;Asset Management;4018,33;;;
62606;Harlan R. Estrada;21;14/13/2003;Adobe;Customer Service;4796,09;;;
86952;Azalia W. Carney;21;17/4/2003;Yahoo;Sales and Marketing;6270,52;;;
98556;Isabella I. Bryant;49;12/12/1975;Chami;Finances;3658,98;;;
88174;Daryl T. Thompson;69;17/8/1955;Lycos;Tech Support;4447,51;;;
35676;Brenda T. Decker;50;22/5/1974;Adobe;Research and Development;6150,98;;;
63040;Channing T. Gordon;31;25/9/1993;Altavista;Customer Service;1014,81;;;
18112;Uriah A. Gentry;35;18/6/1989;Google;Accounting;1319,81;;;
60366;Maite R. Quinn;31;3/7/1993;Altavista;Tech Support;5062,45;;;
83946;Deanna T. Schwartz;66;20/8/1958;Borland;Tech Support;1875,42;;;
7717;Fitzgerald N. Quinn;43;2/8/1981;Apple Systems;Legal Department;7647,03;;;
55882;Aidan G. Koch;45;3/10/1979;Macromedia;Human Resources;9733,64;;;
98342;Maya W. Lyons;31;23/4/1993;Cakewalk;Media Relations;5963,93;;;
23334;April F. Knapp;69;11/1/1955;Yahoo;Research and Development;9080,94;;;
94958;Mollie B. Booth;38;4/12/1986;Lavasoft;Human Resources;9640,41;;;
851;Freya D. Cotton;49;5/2/1975;Google;Customer Service;3479,39;;;
73692;Melinda P. Miller;20;18/2/2004;Finale;Asset Management;5447,34;;;
52481;Nasim V. Rutledge;42;16/8/1982;Microsoft;Advertising;2639,85;;;
17523;Bernard O. Benjamin;52;1/12/1972;Lycos;Finances;7334,92;;;
63144;Ralph M. Norton;47;28/5/1977;Altavista;Customer Relations;9760,88;;;
87516;Chastity L. Coleman;57;13/10/1967;Microsoft;Tech Support;9356,67;;;
47472;Mark N. Whitley;65;25/7/1959;Chami;Accounting;9918,33;;;
72886;Whitney R. Sweet;66;24/8/1958;Microsoft;Payroll;6139,13;;;
36252;Gloria N. Brown;29;22/4/1995;Lavasoft;Accounting;6881;;;
58985;Zephr G. Jenkins;23;10/2/2001;Finale;Legal Department;3798,18;;;
36349;Dawn R. Ross;55;1/11/1969;Chami;Human Resources;1455,81;;;
68887;Colin S. Weaver;32;24/9/1992;Chami;Customer Service;6414,04;;;
74602;Madonna C. Small;55;18/3/1969;Sibelius;Legal Department;5185,56;;;
58251;Macon A. Pugh;49;22/5/1975;Borland;Sales and Marketing;7031,44;;;
43974;Laith G. Reynolds;46;12/4/1978;Lycos;Quality Assurance;5109,21;;;
23981;Gavin J. Larson;34;22/6/1990;Borland;Payroll;1482,94;;;
53040;Deborah J. Estrada;21;13/9/2003;Apple Systems;Asset Management;5550,73;;;
85746;Megan R. Weber;70;17/5/1954;Finale;Finances;3320,22;;;
72505;Jelani L. Chen;21;8/13/2003;Sibelius;Tech Support;3353,27;;;
52606;Colin I. Garcia;37;15/5/1987;Lavasoft;Customer Relations;7871,95;;;
77081;Lev P. Conrad;55;10/11/1969;Cakewalk;Payroll;1704,42;;;
35948;Chase W. Bender;30;2/8/1994;Lavasoft;Legal Department;5442,49;;;
17715;Aphrodite F. Castro;46;12/5/1978;Borland;Asset Management;1086,86;;;
87394;Ariel H. Wilkins;54;12/6/1970;Microsoft;Asset Management;5323,06;;;
78834;Phyllis G. Hoffman;52;10/4/1972;Macromedia;Legal Department;9404,27;;;
53783;Lani C. Reilly;55;9/12/1969;Apple Systems;Finances;3600,53;;;
40672;Shafira X. Holman;47;25/4/1977;Altavista;Sales and Marketing;4897,74;;;
603;Chelsea N. Franklin;57;8/5/1967;Cakewalk;Payroll;5103,9;;;
57631;Xanthus M. David;64;28/7/1960;Microsoft;Asset Management;6400,62;;;
86741;Emma K. Roberts;68;3/3/1956;Cakewalk;Asset Management;4704,22;;;
80860;Yuri E. Hurley;18;21/10/2006;Apple Systems;Sales and Marketing;2088,25;;;
92721;Jack S. Reese;49;20/13/1975;Lycos;Sales and Marketing;5199,47;;;
91064;Garrett E. Wells;42;3/4/1982;Lycos;Customer Relations;3154,36;;;
39119;Nerea G. Valencia;68;19/7/1956;Yahoo;Advertising;1326,82;;;
49189;Ralph X. Hunt;67;28/10/1957;Finale;Customer Relations;7617,5;;;
66618;Germane R. Barlow;27;28/11/1997;Google;Accounting;4978,48;;;
6999;Solomon K. Mckay;58;4/13/1966;Adobe;Quality Assurance;2267,31;;;
82579;Uriah E. Obrien;19;7/3/2005;Lycos;Tech Support;4534,88;;;
95995;Yael S. Lloyd;26;8/4/1998;Borland;Tech Support;3177,53;;;
68206;Oren Y. Lancaster;29;27/2/1995;Chami;Payroll;6347,84;;;
7728;Leah V. Avila;49;17/9/1975;Finale;Research and Development;9674,38;;;
58670;Shelley N. Sosa;21;15/8/2003;Google;Customer Relations;5779,72;;;
95396;Adrienne O. Church;27;24/10/1997;Google;Research and Development;4563,14;;;
26189;Florence V. Charles;25;12/12/1999;Borland;Legal Department;8582,82;;;
45377;Adena N. Burnett;28;15/4/1996;Apple Systems;Advertising;5787,89;;;
67054;Kenyon T. Buckner;24;3/2/2000;Sibelius;Tech Support;7287,93;;;
88750;Abbot K. Bryan;21;23/8/2003;Borland;Tech Support;2469,77;;;
43642;Lareina C. Farmer;49;26/12/1975;Microsoft;Quality Assurance;7513,37;;;
74964;Yoko K. Miranda;42;12/3/1982;Microsoft;Payroll;7956,15;;;
41632;Brady H. Ramos;61;3/8/1963;Cakewalk;Quality Assurance;6165,11;;;
42169;Malachi R. Rodgers;43;27/8/1981;Apple Systems;Customer Service;7571,41;;;
21757;Felicia J. Thompson;21;16/8/2003;Apple Systems;Media Relations;3230,82;;;
5460;Finn E. Gallagher;42;20/5/1982;Macromedia;Legal Department;9668,23;;;
68371;Lani J. Kim;65;8/9/1959;Lavasoft;Finances;4884,28;;;
72305;Lev I. Glass;20;2/10/2004;Altavista;Sales and Marketing;6722,57;;;
89619;Tiger G. Deleon;61;27/5/1963;Apple Systems;Public Relations;6978,35;;;
29857;Jane X. Jimenez;61;24/1/1963;Apple Systems;Tech Support;5808,01;;;
96094;Xantha P. Bell;31;21/3/1993;Cakewalk;Customer Relations;9784,44;;;
4806;Merrill S. Winters;42;28/2/1982;Apple Systems;Tech Support;6207,66;;;
26043;Yolanda R. Guzman;20;4/9/2004;Lavasoft;Accounting;3500,33;;;
97768;Zachary E. Suarez;34;20/12/1990;Macromedia;Accounting;6293,33;;;
33806;Carl X. Munoz;65;21/8/1959;Adobe;Sales and Marketing;2524,78;;;
34419;Galena U. Guy;42;8/10/1982;Altavista;Media Relations;2540,94;;;
64155;Kelly M. Jacobson;24;3/10/2000;Adobe;Advertising;7183,87;;;
33623;Carl K. Howard;37;26/6/1987;Sibelius;Human Resources;5340,63;;;
98438;Danielle J. Holder;65;6/10/1959;Apple Systems;Media Relations;3641,87;;;
7807;Nichole Q. Dickson;30;4/6/1994;Cakewalk;Payroll;3234,01;;;
37932;Chastity B. Sanchez;62;28/2/1962;Lycos;Advertising;2020,7;;;
72800;Vivian Z. Clay;51;21/9/1973;Cakewalk;Finances;9821,04;;;
17494;Kirsten Z. Houston;44;27/7/1980;Adobe;Research and Development;6370,66;;;
41313;Alexa H. Scott;39;27/4/1985;Lavasoft;Accounting;6656,53;;;
73977;Danielle Z. Harper;28;10/7/1996;Lycos;Asset Management;7850,26;;;
10080;Echo S. Medina;50;2/4/1974;Apple Systems;Human Resources;9895,14;;;
79306;Mari Q. Guerrero;51;16/13/1973;Borland;Research and Development;5175,09;;;
9080;Quentin G. Ayala;37;3/7/1987;Sibelius;Advertising;7797,44;;;
95291;Christian F. Harper;34;22/9/1990;Google;Payroll;2805,16;;;
76994;Caryn M. Griffin;62;7/2/1962;Google;Public Relations;8970,85;;;
22061;Elaine B. Downs;28;6/2/1996;Cakewalk;Research and Development;8201,41;;;
42289;Allen N. Levy;29;28/9/1995;Macromedia;Human Resources;1622,01;;;
3629;Benedict A. Velasquez;28;29/8/1996;Macromedia;Public Relations;1621,73;;;
70071;Dahlia B. Raymond;49;7/2/1975;Macromedia;Payroll;1135,78;;;
44320;Ezra V. Moody;67;24/11/1957;Borland;Customer Service;9179,57;;;
42314;Sheila H. Burnett;32;14/6/1992;Apple Systems;Asset Management;7860,29;;;
21144;Lareina E. Acosta;40;18/3/1984;Lavasoft;Quality Assurance;3441,06;;;
80131;Sybill V. Christensen;60;23/7/1964;Sibelius;Finances;3120,86;;;
25377;Jena D. Gay;22;27/10/2002;Finale;Human Resources;5250,85;;;
48813;Xavier F. Winters;45;9/7/1979;Microsoft;Customer Service;1213,48;;;
70817;Dominic I. Williams;60;27/13/1964;Borland;Customer Relations;2585,48;;;
39918;Remedios N. Dorsey;60;16/3/1964;Lavasoft;Human Resources;3086,71;;;
99745;Dexter A. Lindsey;61;8/5/1963;Altavista;Advertising;5618,23;;;
48193;Hannah Z. Kane;51;9/6/1973;Yahoo;Customer Service;3577,45;;;
93305;Logan U. Bender;22;11/5/2002;Lycos;Advertising;3978,48;;;
57892;Jasper O. Stein;52;6/5/1972;Sibelius;Accounting;3884,35;;;
60082;Lila F. Puckett;37;28/9/1987;Lycos;Media Relations;4213,21;;;
64120;Jarrod Q. Powell;52;30/8/1972;Macromedia;Finances;4876,91;;;
4999;Emerald K. Rodriquez;21;16/3/2003;Google;Customer Relations;4543,84;;;
7970;Natalie Y. Hyde;63;26/4/1961;Sibelius;Research and Development;7594,86;;;
15190;Grant M. Mcintosh;22;24/8/2002;Finale;Quality Assurance;5199,65;;;
